"";"Subject";"Context";"Day";"CellType";"BMROrder";"bmr";"N";"Ntt";"Perc";"animal";"trialA";"trialB";"contextA";"contextB";"isCoherent";"rot1";"rot2";"rot3";"rot4"
"157";"CMG129_CA1_TA11_TB12";"across";"3";"FS";"C_1";"1";3;9;0,333333333333333;"CMG129_CA1";11;12;1;2;0;0,333;0,333;0,222;0,111
"158";"CMG129_CA1_TA11_TB12";"across";"3";"FS";"C_3";"2";2;9;0,222222222222222;"CMG129_CA1";11;12;1;2;0;0,333;0,333;0,222;0,111
"159";"CMG129_CA1_TA11_TB12";"across";"3";"FS";"C_4";"3";1;9;0,111111111111111;"CMG129_CA1";11;12;1;2;0;0,333;0,333;0,222;0,111
"160";"CMG129_CA1_TA11_TB12";"across";"3";"FS";"C_2";"4";3;9;0,333333333333333;"CMG129_CA1";11;12;1;2;0;0,333;0,333;0,222;0,111
"161";"CMG129_CA1_TA2_TB10";"within";"3";"FI";"C_1";"1";39;121;0,322314049586777;"CMG129_CA1";2;10;2;2;1;0,322;0,273;0,264;0,14
"162";"CMG129_CA1_TA2_TB10";"within";"3";"FI";"C_4";"2";17;121;0,140495867768595;"CMG129_CA1";2;10;2;2;1;0,322;0,273;0,264;0,14
"163";"CMG129_CA1_TA2_TB10";"within";"3";"FI";"C_3";"3";32;121;0,264462809917355;"CMG129_CA1";2;10;2;2;1;0,322;0,273;0,264;0,14
"164";"CMG129_CA1_TA2_TB10";"within";"3";"FI";"C_2";"4";33;121;0,272727272727273;"CMG129_CA1";2;10;2;2;1;0,322;0,273;0,264;0,14
"165";"CMG129_CA1_TA2_TB10";"within";"3";"FS";"C_2";"1";2;8;0,25;"CMG129_CA1";2;10;2;2;0;0,375;0,25;0,25;0,125
"166";"CMG129_CA1_TA2_TB10";"within";"3";"FS";"C_4";"2";1;8;0,125;"CMG129_CA1";2;10;2;2;0;0,375;0,25;0,25;0,125
"167";"CMG129_CA1_TA2_TB10";"within";"3";"FS";"C_3";"3";2;8;0,25;"CMG129_CA1";2;10;2;2;0;0,375;0,25;0,25;0,125
"168";"CMG129_CA1_TA2_TB10";"within";"3";"FS";"C_1";"4";3;8;0,375;"CMG129_CA1";2;10;2;2;0;0,375;0,25;0,25;0,125
"169";"CMG129_CA1_TA2_TB11";"across";"3";"FI";"C_2";"1";41;121;0,338842975206612;"CMG129_CA1";2;11;2;1;1;0,355;0,339;0,182;0,124
"170";"CMG129_CA1_TA2_TB11";"across";"3";"FI";"C_3";"2";22;121;0,181818181818182;"CMG129_CA1";2;11;2;1;1;0,355;0,339;0,182;0,124
"171";"CMG129_CA1_TA2_TB11";"across";"3";"FI";"C_1";"3";43;121;0,355371900826446;"CMG129_CA1";2;11;2;1;1;0,355;0,339;0,182;0,124
"172";"CMG129_CA1_TA2_TB11";"across";"3";"FI";"C_4";"4";15;121;0,12396694214876;"CMG129_CA1";2;11;2;1;1;0,355;0,339;0,182;0,124
"173";"CMG129_CA1_TA2_TB11";"across";"3";"FS";"C_3";"1";1;8;0,125;"CMG129_CA1";2;11;2;1;1;0,625;0,25;0,125;0
"174";"CMG129_CA1_TA2_TB11";"across";"3";"FS";"C_4";"2";0;8;0;"CMG129_CA1";2;11;2;1;1;0,625;0,25;0,125;0
"175";"CMG129_CA1_TA2_TB11";"across";"3";"FS";"C_2";"3";2;8;0,25;"CMG129_CA1";2;11;2;1;1;0,625;0,25;0,125;0
"176";"CMG129_CA1_TA2_TB11";"across";"3";"FS";"C_1";"4";5;8;0,625;"CMG129_CA1";2;11;2;1;1;0,625;0,25;0,125;0
"177";"CMG129_CA1_TA2_TB12";"within";"3";"FI";"C_2";"1";29;120;0,241666666666667;"CMG129_CA1";2;12;2;2;1;0,392;0,242;0,225;0,142
"178";"CMG129_CA1_TA2_TB12";"within";"3";"FI";"C_4";"2";17;120;0,141666666666667;"CMG129_CA1";2;12;2;2;1;0,392;0,242;0,225;0,142
"179";"CMG129_CA1_TA2_TB12";"within";"3";"FI";"C_1";"3";47;120;0,391666666666667;"CMG129_CA1";2;12;2;2;1;0,392;0,242;0,225;0,142
"180";"CMG129_CA1_TA2_TB12";"within";"3";"FI";"C_3";"4";27;120;0,225;"CMG129_CA1";2;12;2;2;1;0,392;0,242;0,225;0,142
"181";"CMG129_CA1_TA2_TB12";"within";"3";"FS";"C_3";"1";1;8;0,125;"CMG129_CA1";2;12;2;2;0;0,375;0,375;0,125;0,125
"182";"CMG129_CA1_TA2_TB12";"within";"3";"FS";"C_1";"2";3;8;0,375;"CMG129_CA1";2;12;2;2;0;0,375;0,375;0,125;0,125
"183";"CMG129_CA1_TA2_TB12";"within";"3";"FS";"C_2";"3";3;8;0,375;"CMG129_CA1";2;12;2;2;0;0,375;0,375;0,125;0,125
"184";"CMG129_CA1_TA2_TB12";"within";"3";"FS";"C_4";"4";1;8;0,125;"CMG129_CA1";2;12;2;2;0;0,375;0,375;0,125;0,125
"185";"CMG129_CA1_TA2_TB3";"across";"3";"FI";"C_1";"1";38;121;0,31404958677686;"CMG129_CA1";2;3;2;1;0;0,314;0,273;0,223;0,19
"186";"CMG129_CA1_TA2_TB3";"across";"3";"FI";"C_4";"2";23;121;0,190082644628099;"CMG129_CA1";2;3;2;1;0;0,314;0,273;0,223;0,19
"187";"CMG129_CA1_TA2_TB3";"across";"3";"FI";"C_2";"3";33;121;0,272727272727273;"CMG129_CA1";2;3;2;1;0;0,314;0,273;0,223;0,19
"188";"CMG129_CA1_TA2_TB3";"across";"3";"FI";"C_3";"4";27;121;0,223140495867769;"CMG129_CA1";2;3;2;1;0;0,314;0,273;0,223;0,19
"189";"CMG129_CA1_TA2_TB3";"across";"3";"FS";"C_2";"1";2;8;0,25;"CMG129_CA1";2;3;2;1;0;0,5;0,25;0,125;0,125
"190";"CMG129_CA1_TA2_TB3";"across";"3";"FS";"C_3";"2";1;8;0,125;"CMG129_CA1";2;3;2;1;0;0,5;0,25;0,125;0,125
"191";"CMG129_CA1_TA2_TB3";"across";"3";"FS";"C_4";"3";1;8;0,125;"CMG129_CA1";2;3;2;1;0;0,5;0,25;0,125;0,125
"192";"CMG129_CA1_TA2_TB3";"across";"3";"FS";"C_1";"4";4;8;0,5;"CMG129_CA1";2;3;2;1;0;0,5;0,25;0,125;0,125
"193";"CMG129_CA1_TA2_TB4";"within";"3";"FI";"C_1";"1";37;121;0,305785123966942;"CMG129_CA1";2;4;2;2;0;0,306;0,281;0,231;0,182
"194";"CMG129_CA1_TA2_TB4";"within";"3";"FI";"C_4";"2";22;121;0,181818181818182;"CMG129_CA1";2;4;2;2;0;0,306;0,281;0,231;0,182
"195";"CMG129_CA1_TA2_TB4";"within";"3";"FI";"C_3";"3";28;121;0,231404958677686;"CMG129_CA1";2;4;2;2;0;0,306;0,281;0,231;0,182
"196";"CMG129_CA1_TA2_TB4";"within";"3";"FI";"C_2";"4";34;121;0,28099173553719;"CMG129_CA1";2;4;2;2;0;0,306;0,281;0,231;0,182
"197";"CMG129_CA1_TA2_TB4";"within";"3";"FS";"C_3";"1";1;7;0,142857142857143;"CMG129_CA1";2;4;2;2;0;0,571;0,286;0,143;0
"198";"CMG129_CA1_TA2_TB4";"within";"3";"FS";"C_4";"2";0;7;0;"CMG129_CA1";2;4;2;2;0;0,571;0,286;0,143;0
"199";"CMG129_CA1_TA2_TB4";"within";"3";"FS";"C_1";"3";4;7;0,571428571428571;"CMG129_CA1";2;4;2;2;0;0,571;0,286;0,143;0
"200";"CMG129_CA1_TA2_TB4";"within";"3";"FS";"C_2";"4";2;7;0,285714285714286;"CMG129_CA1";2;4;2;2;0;0,571;0,286;0,143;0
"201";"CMG129_CA1_TA2_TB5";"across";"3";"FI";"C_1";"1";38;121;0,31404958677686;"CMG129_CA1";2;5;2;1;1;0,314;0,306;0,207;0,174
"202";"CMG129_CA1_TA2_TB5";"across";"3";"FI";"C_3";"2";25;121;0,206611570247934;"CMG129_CA1";2;5;2;1;1;0,314;0,306;0,207;0,174
"203";"CMG129_CA1_TA2_TB5";"across";"3";"FI";"C_2";"3";37;121;0,305785123966942;"CMG129_CA1";2;5;2;1;1;0,314;0,306;0,207;0,174
"204";"CMG129_CA1_TA2_TB5";"across";"3";"FI";"C_4";"4";21;121;0,173553719008264;"CMG129_CA1";2;5;2;1;1;0,314;0,306;0,207;0,174
"205";"CMG129_CA1_TA2_TB5";"across";"3";"FS";"C_4";"1";1;8;0,125;"CMG129_CA1";2;5;2;1;0;0,375;0,25;0,25;0,125
"206";"CMG129_CA1_TA2_TB5";"across";"3";"FS";"C_2";"2";2;8;0,25;"CMG129_CA1";2;5;2;1;0;0,375;0,25;0,25;0,125
"207";"CMG129_CA1_TA2_TB5";"across";"3";"FS";"C_3";"3";2;8;0,25;"CMG129_CA1";2;5;2;1;0;0,375;0,25;0,25;0,125
"208";"CMG129_CA1_TA2_TB5";"across";"3";"FS";"C_1";"4";3;8;0,375;"CMG129_CA1";2;5;2;1;0;0,375;0,25;0,25;0,125
"209";"CMG129_CA1_TA2_TB6";"within";"3";"FI";"C_2";"1";29;121;0,239669421487603;"CMG129_CA1";2;6;2;2;1;0,355;0,24;0,24;0,165
"210";"CMG129_CA1_TA2_TB6";"within";"3";"FI";"C_4";"2";20;121;0,165289256198347;"CMG129_CA1";2;6;2;2;1;0,355;0,24;0,24;0,165
"211";"CMG129_CA1_TA2_TB6";"within";"3";"FI";"C_1";"3";43;121;0,355371900826446;"CMG129_CA1";2;6;2;2;1;0,355;0,24;0,24;0,165
"212";"CMG129_CA1_TA2_TB6";"within";"3";"FI";"C_3";"4";29;121;0,239669421487603;"CMG129_CA1";2;6;2;2;1;0,355;0,24;0,24;0,165
"213";"CMG129_CA1_TA2_TB6";"within";"3";"FS";"C_1";"1";2;8;0,25;"CMG129_CA1";2;6;2;2;1;0,25;0,25;0,25;0,25
"214";"CMG129_CA1_TA2_TB6";"within";"3";"FS";"C_2";"2";2;8;0,25;"CMG129_CA1";2;6;2;2;1;0,25;0,25;0,25;0,25
"215";"CMG129_CA1_TA2_TB6";"within";"3";"FS";"C_3";"3";2;8;0,25;"CMG129_CA1";2;6;2;2;1;0,25;0,25;0,25;0,25
"216";"CMG129_CA1_TA2_TB6";"within";"3";"FS";"C_4";"4";2;8;0,25;"CMG129_CA1";2;6;2;2;1;0,25;0,25;0,25;0,25
"217";"CMG129_CA1_TA2_TB7";"across";"3";"FI";"C_1";"1";51;121;0,421487603305785;"CMG129_CA1";2;7;2;1;1;0,421;0,223;0,223;0,132
"218";"CMG129_CA1_TA2_TB7";"across";"3";"FI";"C_2";"2";27;121;0,223140495867769;"CMG129_CA1";2;7;2;1;1;0,421;0,223;0,223;0,132
"219";"CMG129_CA1_TA2_TB7";"across";"3";"FI";"C_3";"3";27;121;0,223140495867769;"CMG129_CA1";2;7;2;1;1;0,421;0,223;0,223;0,132
"220";"CMG129_CA1_TA2_TB7";"across";"3";"FI";"C_4";"4";16;121;0,132231404958678;"CMG129_CA1";2;7;2;1;1;0,421;0,223;0,223;0,132
"221";"CMG129_CA1_TA2_TB7";"across";"3";"FS";"C_3";"1";1;8;0,125;"CMG129_CA1";2;7;2;1;0;0,5;0,25;0,125;0,125
"222";"CMG129_CA1_TA2_TB7";"across";"3";"FS";"C_4";"2";1;8;0,125;"CMG129_CA1";2;7;2;1;0;0,5;0,25;0,125;0,125
"223";"CMG129_CA1_TA2_TB7";"across";"3";"FS";"C_2";"3";2;8;0,25;"CMG129_CA1";2;7;2;1;0;0,5;0,25;0,125;0,125
"224";"CMG129_CA1_TA2_TB7";"across";"3";"FS";"C_1";"4";4;8;0,5;"CMG129_CA1";2;7;2;1;0;0,5;0,25;0,125;0,125
"225";"CMG129_CA1_TA2_TB8";"within";"3";"FI";"C_2";"1";35;121;0,289256198347107;"CMG129_CA1";2;8;2;2;1;0,331;0,289;0,207;0,174
"226";"CMG129_CA1_TA2_TB8";"within";"3";"FI";"C_4";"2";21;121;0,173553719008264;"CMG129_CA1";2;8;2;2;1;0,331;0,289;0,207;0,174
"227";"CMG129_CA1_TA2_TB8";"within";"3";"FI";"C_1";"3";40;121;0,330578512396694;"CMG129_CA1";2;8;2;2;1;0,331;0,289;0,207;0,174
"228";"CMG129_CA1_TA2_TB8";"within";"3";"FI";"C_3";"4";25;121;0,206611570247934;"CMG129_CA1";2;8;2;2;1;0,331;0,289;0,207;0,174
"229";"CMG129_CA1_TA2_TB8";"within";"3";"FS";"C_2";"1";2;8;0,25;"CMG129_CA1";2;8;2;2;1;0,625;0,25;0,125;0
"230";"CMG129_CA1_TA2_TB8";"within";"3";"FS";"C_4";"2";0;8;0;"CMG129_CA1";2;8;2;2;1;0,625;0,25;0,125;0
"231";"CMG129_CA1_TA2_TB8";"within";"3";"FS";"C_1";"3";5;8;0,625;"CMG129_CA1";2;8;2;2;1;0,625;0,25;0,125;0
"232";"CMG129_CA1_TA2_TB8";"within";"3";"FS";"C_3";"4";1;8;0,125;"CMG129_CA1";2;8;2;2;1;0,625;0,25;0,125;0
"233";"CMG129_CA1_TA2_TB9";"across";"3";"FI";"C_1";"1";49;120;0,408333333333333;"CMG129_CA1";2;9;2;1;1;0,408;0,3;0,167;0,125
"234";"CMG129_CA1_TA2_TB9";"across";"3";"FI";"C_4";"2";15;120;0,125;"CMG129_CA1";2;9;2;1;1;0,408;0,3;0,167;0,125
"235";"CMG129_CA1_TA2_TB9";"across";"3";"FI";"C_2";"3";36;120;0,3;"CMG129_CA1";2;9;2;1;1;0,408;0,3;0,167;0,125
"236";"CMG129_CA1_TA2_TB9";"across";"3";"FI";"C_3";"4";20;120;0,166666666666667;"CMG129_CA1";2;9;2;1;1;0,408;0,3;0,167;0,125
"237";"CMG129_CA1_TA2_TB9";"across";"3";"FS";"C_2";"1";2;8;0,25;"CMG129_CA1";2;9;2;1;0;0,375;0,25;0,25;0,125
"238";"CMG129_CA1_TA2_TB9";"across";"3";"FS";"C_1";"2";3;8;0,375;"CMG129_CA1";2;9;2;1;0;0,375;0,25;0,25;0,125
"239";"CMG129_CA1_TA2_TB9";"across";"3";"FS";"C_4";"3";1;8;0,125;"CMG129_CA1";2;9;2;1;0;0,375;0,25;0,25;0,125
"240";"CMG129_CA1_TA2_TB9";"across";"3";"FS";"C_3";"4";2;8;0,25;"CMG129_CA1";2;9;2;1;0;0,375;0,25;0,25;0,125
"241";"CMG129_CA1_TA3_TB10";"across";"3";"FI";"C_1";"1";63;122;0,516393442622951;"CMG129_CA1";3;10;1;2;1;0,516;0,197;0,197;0,09
"242";"CMG129_CA1_TA3_TB10";"across";"3";"FI";"C_2";"2";24;122;0,19672131147541;"CMG129_CA1";3;10;1;2;1;0,516;0,197;0,197;0,09
"243";"CMG129_CA1_TA3_TB10";"across";"3";"FI";"C_3";"3";24;122;0,19672131147541;"CMG129_CA1";3;10;1;2;1;0,516;0,197;0,197;0,09
"244";"CMG129_CA1_TA3_TB10";"across";"3";"FI";"C_4";"4";11;122;0,0901639344262295;"CMG129_CA1";3;10;1;2;1;0,516;0,197;0,197;0,09
"245";"CMG129_CA1_TA3_TB10";"across";"3";"FS";"C_1";"1";4;8;0,5;"CMG129_CA1";3;10;1;2;0;0,5;0,375;0,125;0
"246";"CMG129_CA1_TA3_TB10";"across";"3";"FS";"C_2";"2";3;8;0,375;"CMG129_CA1";3;10;1;2;0;0,5;0,375;0,125;0
"247";"CMG129_CA1_TA3_TB10";"across";"3";"FS";"C_4";"3";0;8;0;"CMG129_CA1";3;10;1;2;0;0,5;0,375;0,125;0
"248";"CMG129_CA1_TA3_TB10";"across";"3";"FS";"C_3";"4";1;8;0,125;"CMG129_CA1";3;10;1;2;0;0,5;0,375;0,125;0
"249";"CMG129_CA1_TA3_TB11";"within";"3";"FI";"C_2";"1";31;122;0,254098360655738;"CMG129_CA1";3;11;1;1;1;0,451;0,254;0,18;0,115
"250";"CMG129_CA1_TA3_TB11";"within";"3";"FI";"C_3";"2";22;122;0,180327868852459;"CMG129_CA1";3;11;1;1;1;0,451;0,254;0,18;0,115
"251";"CMG129_CA1_TA3_TB11";"within";"3";"FI";"C_1";"3";55;122;0,450819672131148;"CMG129_CA1";3;11;1;1;1;0,451;0,254;0,18;0,115
"252";"CMG129_CA1_TA3_TB11";"within";"3";"FI";"C_4";"4";14;122;0,114754098360656;"CMG129_CA1";3;11;1;1;1;0,451;0,254;0,18;0,115
"253";"CMG129_CA1_TA3_TB11";"within";"3";"FS";"C_1";"1";3;8;0,375;"CMG129_CA1";3;11;1;1;0;0,375;0,25;0,25;0,125
"254";"CMG129_CA1_TA3_TB11";"within";"3";"FS";"C_2";"2";2;8;0,25;"CMG129_CA1";3;11;1;1;0;0,375;0,25;0,25;0,125
"255";"CMG129_CA1_TA3_TB11";"within";"3";"FS";"C_4";"3";1;8;0,125;"CMG129_CA1";3;11;1;1;0;0,375;0,25;0,25;0,125
"256";"CMG129_CA1_TA3_TB11";"within";"3";"FS";"C_3";"4";2;8;0,25;"CMG129_CA1";3;11;1;1;0;0,375;0,25;0,25;0,125
"257";"CMG129_CA1_TA3_TB12";"across";"3";"FI";"C_3";"1";29;121;0,239669421487603;"CMG129_CA1";3;12;1;2;1;0,339;0,273;0,24;0,149
"258";"CMG129_CA1_TA3_TB12";"across";"3";"FI";"C_4";"2";18;121;0,148760330578512;"CMG129_CA1";3;12;1;2;1;0,339;0,273;0,24;0,149
"259";"CMG129_CA1_TA3_TB12";"across";"3";"FI";"C_2";"3";33;121;0,272727272727273;"CMG129_CA1";3;12;1;2;1;0,339;0,273;0,24;0,149
"260";"CMG129_CA1_TA3_TB12";"across";"3";"FI";"C_1";"4";41;121;0,338842975206612;"CMG129_CA1";3;12;1;2;1;0,339;0,273;0,24;0,149
"261";"CMG129_CA1_TA3_TB12";"across";"3";"FS";"C_1";"1";3;8;0,375;"CMG129_CA1";3;12;1;2;0;0,375;0,375;0,125;0,125
"262";"CMG129_CA1_TA3_TB12";"across";"3";"FS";"C_3";"2";1;8;0,125;"CMG129_CA1";3;12;1;2;0;0,375;0,375;0,125;0,125
"263";"CMG129_CA1_TA3_TB12";"across";"3";"FS";"C_4";"3";1;8;0,125;"CMG129_CA1";3;12;1;2;0;0,375;0,375;0,125;0,125
"264";"CMG129_CA1_TA3_TB12";"across";"3";"FS";"C_2";"4";3;8;0,375;"CMG129_CA1";3;12;1;2;0;0,375;0,375;0,125;0,125
"265";"CMG129_CA1_TA3_TB4";"across";"3";"FI";"C_1";"1";49;122;0,401639344262295;"CMG129_CA1";3;4;1;2;1;0,402;0,213;0,213;0,172
"266";"CMG129_CA1_TA3_TB4";"across";"3";"FI";"C_4";"2";21;122;0,172131147540984;"CMG129_CA1";3;4;1;2;1;0,402;0,213;0,213;0,172
"267";"CMG129_CA1_TA3_TB4";"across";"3";"FI";"C_2";"3";26;122;0,213114754098361;"CMG129_CA1";3;4;1;2;1;0,402;0,213;0,213;0,172
"268";"CMG129_CA1_TA3_TB4";"across";"3";"FI";"C_3";"4";26;122;0,213114754098361;"CMG129_CA1";3;4;1;2;1;0,402;0,213;0,213;0,172
"269";"CMG129_CA1_TA3_TB4";"across";"3";"FS";"C_2";"1";2;7;0,285714285714286;"CMG129_CA1";3;4;1;2;0;0,429;0,286;0,286;0
"270";"CMG129_CA1_TA3_TB4";"across";"3";"FS";"C_3";"2";2;7;0,285714285714286;"CMG129_CA1";3;4;1;2;0;0,429;0,286;0,286;0
"271";"CMG129_CA1_TA3_TB4";"across";"3";"FS";"C_4";"3";0;7;0;"CMG129_CA1";3;4;1;2;0;0,429;0,286;0,286;0
"272";"CMG129_CA1_TA3_TB4";"across";"3";"FS";"C_1";"4";3;7;0,428571428571429;"CMG129_CA1";3;4;1;2;0;0,429;0,286;0,286;0
"273";"CMG129_CA1_TA3_TB5";"within";"3";"FI";"C_2";"1";32;122;0,262295081967213;"CMG129_CA1";3;5;1;1;1;0,344;0,262;0,213;0,18
"274";"CMG129_CA1_TA3_TB5";"within";"3";"FI";"C_4";"2";22;122;0,180327868852459;"CMG129_CA1";3;5;1;1;1;0,344;0,262;0,213;0,18
"275";"CMG129_CA1_TA3_TB5";"within";"3";"FI";"C_1";"3";42;122;0,344262295081967;"CMG129_CA1";3;5;1;1;1;0,344;0,262;0,213;0,18
"276";"CMG129_CA1_TA3_TB5";"within";"3";"FI";"C_3";"4";26;122;0,213114754098361;"CMG129_CA1";3;5;1;1;1;0,344;0,262;0,213;0,18
"277";"CMG129_CA1_TA3_TB5";"within";"3";"FS";"C_3";"1";1;8;0,125;"CMG129_CA1";3;5;1;1;0;0,375;0,375;0,125;0,125
"278";"CMG129_CA1_TA3_TB5";"within";"3";"FS";"C_4";"2";1;8;0,125;"CMG129_CA1";3;5;1;1;0;0,375;0,375;0,125;0,125
"279";"CMG129_CA1_TA3_TB5";"within";"3";"FS";"C_1";"3";3;8;0,375;"CMG129_CA1";3;5;1;1;0;0,375;0,375;0,125;0,125
"280";"CMG129_CA1_TA3_TB5";"within";"3";"FS";"C_2";"4";3;8;0,375;"CMG129_CA1";3;5;1;1;0;0,375;0,375;0,125;0,125
"281";"CMG129_CA1_TA3_TB6";"across";"3";"FI";"C_1";"1";56;123;0,455284552845528;"CMG129_CA1";3;6;1;2;1;0,455;0,268;0,187;0,089
"282";"CMG129_CA1_TA3_TB6";"across";"3";"FI";"C_4";"2";11;123;0,0894308943089431;"CMG129_CA1";3;6;1;2;1;0,455;0,268;0,187;0,089
"283";"CMG129_CA1_TA3_TB6";"across";"3";"FI";"C_2";"3";33;123;0,268292682926829;"CMG129_CA1";3;6;1;2;1;0,455;0,268;0,187;0,089
"284";"CMG129_CA1_TA3_TB6";"across";"3";"FI";"C_3";"4";23;123;0,186991869918699;"CMG129_CA1";3;6;1;2;1;0,455;0,268;0,187;0,089
"285";"CMG129_CA1_TA3_TB6";"across";"3";"FS";"C_1";"1";4;8;0,5;"CMG129_CA1";3;6;1;2;0;0,5;0,375;0,125;0
"286";"CMG129_CA1_TA3_TB6";"across";"3";"FS";"C_2";"2";3;8;0,375;"CMG129_CA1";3;6;1;2;0;0,5;0,375;0,125;0
"287";"CMG129_CA1_TA3_TB6";"across";"3";"FS";"C_4";"3";0;8;0;"CMG129_CA1";3;6;1;2;0;0,5;0,375;0,125;0
"288";"CMG129_CA1_TA3_TB6";"across";"3";"FS";"C_3";"4";1;8;0,125;"CMG129_CA1";3;6;1;2;0;0,5;0,375;0,125;0
"289";"CMG129_CA1_TA3_TB7";"within";"3";"FI";"C_2";"1";27;123;0,219512195121951;"CMG129_CA1";3;7;1;1;1;0,415;0,22;0,195;0,171
"290";"CMG129_CA1_TA3_TB7";"within";"3";"FI";"C_3";"2";24;123;0,195121951219512;"CMG129_CA1";3;7;1;1;1;0,415;0,22;0,195;0,171
"291";"CMG129_CA1_TA3_TB7";"within";"3";"FI";"C_1";"3";51;123;0,414634146341463;"CMG129_CA1";3;7;1;1;1;0,415;0,22;0,195;0,171
"292";"CMG129_CA1_TA3_TB7";"within";"3";"FI";"C_4";"4";21;123;0,170731707317073;"CMG129_CA1";3;7;1;1;1;0,415;0,22;0,195;0,171
"293";"CMG129_CA1_TA3_TB7";"within";"3";"FS";"C_1";"1";4;8;0,5;"CMG129_CA1";3;7;1;1;0;0,5;0,25;0,25;0
"294";"CMG129_CA1_TA3_TB7";"within";"3";"FS";"C_2";"2";2;8;0,25;"CMG129_CA1";3;7;1;1;0;0,5;0,25;0,25;0
"295";"CMG129_CA1_TA3_TB7";"within";"3";"FS";"C_4";"3";0;8;0;"CMG129_CA1";3;7;1;1;0;0,5;0,25;0,25;0
"296";"CMG129_CA1_TA3_TB7";"within";"3";"FS";"C_3";"4";2;8;0,25;"CMG129_CA1";3;7;1;1;0;0,5;0,25;0,25;0
"297";"CMG129_CA1_TA3_TB8";"across";"3";"FI";"C_1";"1";50;123;0,40650406504065;"CMG129_CA1";3;8;1;2;1;0,407;0,268;0,171;0,154
"298";"CMG129_CA1_TA3_TB8";"across";"3";"FI";"C_3";"2";21;123;0,170731707317073;"CMG129_CA1";3;8;1;2;1;0,407;0,268;0,171;0,154
"299";"CMG129_CA1_TA3_TB8";"across";"3";"FI";"C_2";"3";33;123;0,268292682926829;"CMG129_CA1";3;8;1;2;1;0,407;0,268;0,171;0,154
"300";"CMG129_CA1_TA3_TB8";"across";"3";"FI";"C_4";"4";19;123;0,154471544715447;"CMG129_CA1";3;8;1;2;1;0,407;0,268;0,171;0,154
"301";"CMG129_CA1_TA3_TB8";"across";"3";"FS";"C_1";"1";2;8;0,25;"CMG129_CA1";3;8;1;2;1;0,25;0,25;0,25;0,25
"302";"CMG129_CA1_TA3_TB8";"across";"3";"FS";"C_2";"2";2;8;0,25;"CMG129_CA1";3;8;1;2;1;0,25;0,25;0,25;0,25
"303";"CMG129_CA1_TA3_TB8";"across";"3";"FS";"C_3";"3";2;8;0,25;"CMG129_CA1";3;8;1;2;1;0,25;0,25;0,25;0,25
"304";"CMG129_CA1_TA3_TB8";"across";"3";"FS";"C_4";"4";2;8;0,25;"CMG129_CA1";3;8;1;2;1;0,25;0,25;0,25;0,25
"305";"CMG129_CA1_TA3_TB9";"within";"3";"FI";"C_3";"1";23;121;0,190082644628099;"CMG129_CA1";3;9;1;1;1;0,397;0,322;0,19;0,091
"306";"CMG129_CA1_TA3_TB9";"within";"3";"FI";"C_1";"2";48;121;0,396694214876033;"CMG129_CA1";3;9;1;1;1;0,397;0,322;0,19;0,091
"307";"CMG129_CA1_TA3_TB9";"within";"3";"FI";"C_2";"3";39;121;0,322314049586777;"CMG129_CA1";3;9;1;1;1;0,397;0,322;0,19;0,091
"308";"CMG129_CA1_TA3_TB9";"within";"3";"FI";"C_4";"4";11;121;0,0909090909090909;"CMG129_CA1";3;9;1;1;1;0,397;0,322;0,19;0,091
"309";"CMG129_CA1_TA3_TB9";"within";"3";"FS";"C_1";"1";3;8;0,375;"CMG129_CA1";3;9;1;1;0;0,375;0,375;0,25;0
"310";"CMG129_CA1_TA3_TB9";"within";"3";"FS";"C_2";"2";3;8;0,375;"CMG129_CA1";3;9;1;1;0;0,375;0,375;0,25;0
"311";"CMG129_CA1_TA3_TB9";"within";"3";"FS";"C_3";"3";2;8;0,25;"CMG129_CA1";3;9;1;1;0;0,375;0,375;0,25;0
"312";"CMG129_CA1_TA3_TB9";"within";"3";"FS";"C_4";"4";0;8;0;"CMG129_CA1";3;9;1;1;0;0,375;0,375;0,25;0
"313";"CMG129_CA1_TA4_TB10";"within";"3";"FI";"C_1";"1";45;123;0,365853658536585;"CMG129_CA1";4;10;2;2;1;0,366;0,301;0,195;0,138
"314";"CMG129_CA1_TA4_TB10";"within";"3";"FI";"C_3";"2";24;123;0,195121951219512;"CMG129_CA1";4;10;2;2;1;0,366;0,301;0,195;0,138
"315";"CMG129_CA1_TA4_TB10";"within";"3";"FI";"C_2";"3";37;123;0,300813008130081;"CMG129_CA1";4;10;2;2;1;0,366;0,301;0,195;0,138
"316";"CMG129_CA1_TA4_TB10";"within";"3";"FI";"C_4";"4";17;123;0,138211382113821;"CMG129_CA1";4;10;2;2;1;0,366;0,301;0,195;0,138
"317";"CMG129_CA1_TA4_TB10";"within";"3";"FS";"C_1";"1";3;8;0,375;"CMG129_CA1";4;10;2;2;0;0,375;0,375;0,125;0,125
"318";"CMG129_CA1_TA4_TB10";"within";"3";"FS";"C_3";"2";1;8;0,125;"CMG129_CA1";4;10;2;2;0;0,375;0,375;0,125;0,125
"319";"CMG129_CA1_TA4_TB10";"within";"3";"FS";"C_2";"3";3;8;0,375;"CMG129_CA1";4;10;2;2;0;0,375;0,375;0,125;0,125
"320";"CMG129_CA1_TA4_TB10";"within";"3";"FS";"C_4";"4";1;8;0,125;"CMG129_CA1";4;10;2;2;0;0,375;0,375;0,125;0,125
