animalName;sessionName;animalSessionCellName;avgWithinCorrelation;avgAcrossCorrelation;bestAlignedCorrelation;groupId;groupLabel;isCalciumData
CMG162_CA1;s5;CMG162_CA1_s5_CMG162_CA1_s5_96.t;0,529098637;0,337999126;0,378236351;3;Day 3;VERDADERO
CMG162_CA1;s5;CMG162_CA1_s5_CMG162_CA1_s5_97.t;0,547331462;0,507299496;0,782324256;3;Day 3;VERDADERO
CMG162_CA1;s5;CMG162_CA1_s5_CMG162_CA1_s5_98.t;0,533265042;0,459192017;0,507391167;3;Day 3;VERDADERO
CMG162_CA1;s5;CMG162_CA1_s5_CMG162_CA1_s5_99.t;0,404827714;0,271800713;0,220027237;3;Day 3;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_1.t;0,368685646;0,355603794;0,720595262;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_10.t;0,60229465;0,564557533;0,764019526;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_100.t;0,403512744;0,355161596;0,482836177;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_101.t;0,394886686;0,338680304;0,362714452;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_102.t;0,516846294;0,417955709;0,641432714;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_103.t;0,1878135;0,227244511;0,574235297;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_105.t;0,218591868;0,258795474;0,716608942;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_106.t;0,390926315;0,37382484;0,464688098;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_107.t;0,630076008;0,624674271;0,889034263;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_108.t;0,327846777;0,265274208;0,215299935;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_109.t;0,104665543;0,191047694;0,403285318;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_110.t;0,244948381;0,318344401;0,611085015;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_111.t;0,347587607;0,15408613;0,103186809;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_112.t;0,197741275;0,216188492;0,528674919;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_113.t;0,68519961;0,662680686;0,870807627;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_114.t;0,35741978;0,356455445;0,46740383;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_115.t;0,305345774;0,360202571;0,310294276;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_116.t;0,475959564;0,357526945;0,588045426;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_117.t;0,646906998;0,694143576;0,834138311;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_118.t;0,326211571;0,429091911;0,643979189;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_119.t;0,226758623;0,25089526;0,496889177;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_12.t;0,360931898;0,339253427;0,330277657;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_120.t;0,473926696;0,469173385;0,731903837;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_121.t;0,38110788;0,317760842;0,465005839;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_123.t;0,449881305;0,467640505;0,707185081;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_124.t;0,463617571;0,465479591;0,580228536;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_125.t;0,350662173;0,414790377;0,366985378;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_127.t;0,462883221;0,558149396;0,884795102;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_129.t;0,565175217;0,566905562;0,80400357;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_13.t;0,309277638;0,192648326;0,251909523;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_130.t;0,201776317;0,221332197;0,25581212;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_131.t;0,635222594;0,654066007;0,882520194;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_132.t;0,414215669;0,330829094;0,521334005;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_134.t;0,302736811;0,278881502;0,554557171;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_135.t;0,289934319;0,303598041;0,302498862;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_136.t;0,593026065;0,633219822;0,775840115;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_137.t;0,242621274;0,255906359;0,524222476;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_138.t;0,22878317;0,278905654;0,619110576;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_139.t;0,330478523;0,366352134;0,734149413;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_14.t;0,431661506;0,441169128;0,857399546;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_140.t;0,325341906;0,365075806;0,630832764;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_141.t;0,319737596;0,193912665;0,383346353;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_143.t;0,22403435;0,34454024;0,855800825;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_145.t;0,283398903;0,34715721;0,526444871;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_146.t;0,177382502;0,169100933;0,195466832;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_147.t;0,428237988;0,423108881;0,433703027;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_148.t;0,284310989;0,190377916;0,34507717;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_149.t;0,524407393;0,567122718;0,863131648;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_15.t;0,376549356;0,420996417;0,846955722;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_150.t;0,271341659;0,373552554;0,78321791;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_151.t;0,192830012;0,186280269;0,306251637;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_152.t;0,390196622;0,212636537;0,230255769;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_155.t;0,289025247;0,261361268;0,504859383;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_157.t;0,226949302;0,338990207;0,705865932;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_158.t;0,150489979;0,283523162;0,720693754;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_159.t;0,304263319;0,326542477;0,495474594;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_16.t;0,478609957;0,408044826;0,556144109;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_160.t;0,334107391;0,331116085;0,591617474;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_161.t;0,453229889;0,487786905;0,554094039;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_162.t;0,241939463;0,253103645;0,573388463;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_163.t;0,226992815;0,291619868;0,226683077;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_164.t;0,181320374;0,334288135;0,61857263;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_166.t;0,289242436;0,249483263;0,504582519;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_167.t;0,321353598;0,190225495;0,061623691;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_168.t;0,368072793;0,322144999;0,308986224;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_169.t;0,404895728;0,403768613;0,494512922;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_17.t;0,456189715;0,494040737;0,772611473;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_170.t;0,298356728;0,370683612;0,650326595;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_171.t;0,293056993;0,260362573;0,625110836;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_172.t;0,386092546;0,200859876;0,242557022;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_174.t;0,236613269;0,198591768;0,302967524;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_176.t;0,360982378;0,452105255;0,778658639;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_177.t;0,169357562;0,218201206;0,107179023;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_178.t;0,473440708;0,534420922;0,85107985;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_179.t;0,420487485;0,360902744;0,546854409;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_18.t;0,510536867;0,266360213;0,208326817;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_180.t;0,270558004;0,327943072;0,728489686;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_181.t;0,398129738;0,356039266;0,63709236;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_183.t;0,332490737;0,174519022;0,290293405;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_185.t;0,235838685;0,241880872;0,235634984;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_186.t;0,248163385;0,243375595;0,520955702;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_188.t;0,258515085;0,245809599;0,171191059;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_19.t;0,420898036;0,421739465;0,766747395;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_190.t;0,325726757;0,411319147;0,643809084;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_192.t;0,626760356;0,637850807;0,848591607;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_193.t;0,263865586;0,297097023;0,278117172;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_194.t;0,418113165;0,457645446;0,791355196;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_195.t;0,239929627;0,287730486;0,592279319;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_196.t;0,481358889;0,539574359;0,803762359;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_197.t;0,382054394;0,405735044;0,697336837;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_198.t;0,562898024;0,559274536;0,713874212;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_20.t;0,555700893;0,342000011;0,605570967;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_200.t;0,455849415;0,388157034;0,623586128;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_201.t;0,423121125;0,416980604;0,752084028;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_205.t;0,320533761;0,229184691;0,244119783;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_206.t;0,193722252;0,280443024;0,383948653;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_207.t;0,425927464;0,498322234;0,865349347;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_208.t;0,171929923;0,167550228;0,408396725;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_21.t;0,299981338;0,362647815;0,550874537;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_210.t;0,304649355;0,317241878;0,27490977;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_211.t;0,284110026;0,410957231;0,907744425;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_214.t;0,537798968;0,457598525;0,582017422;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_215.t;0,22515645;0,13928211;0,207757202;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_219.t;0,278454002;0,250123838;0,339311638;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_221.t;0,689801085;0,524826747;0,611272562;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_224.t;0,345968563;0,182912089;0,333533749;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_227.t;0,647029237;0,632702699;0,844758521;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_23.t;0,330890468;0,379113227;0,40467556;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_230.t;0,140958539;0,214494628;0,477512763;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_24.t;0,519496043;0,547987423;0,835318691;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_25.t;0,393480333;0,414026006;0,509134804;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_27.t;0,400686895;0,389394268;0,631149081;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_28.t;0,286450436;0,319862957;0,297810897;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_29.t;0,330759858;0,37415126;0,531593673;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_30.t;0,338498159;0,3811602;0,514132958;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_31.t;0,315436417;0,367412761;0,724692791;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_32.t;0,2958656;0,34682646;0,562758605;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_33.t;0,549044102;0,597851473;0,675903082;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_36.t;0,550330223;0,511697177;0,650615757;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_37.t;0,269632698;0,343924048;0,699105434;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_38.t;0,363933694;0,453463668;0,895298773;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_39.t;0,300350633;0,348071069;0,713030741;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_4.t;0,200431561;0,210607261;0,201313321;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_40.t;0,215636074;0,291794605;0,240468285;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_41.t;0,471581087;0,439046856;0,471602572;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_42.t;0,203936104;0,260258855;0,410802;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_43.t;0,460063853;0,48130978;0,576932426;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_45.t;0,317715854;0,349913283;0,687145927;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_46.t;0,425902637;0,197322043;0,048612182;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_47.t;0,366372722;0,379061368;0,660130674;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_48.t;0,407275497;0,302505845;0,322044571;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_49.t;0,462009339;0,506192333;0,809235517;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_52.t;0,431673557;0,426383348;0,743292058;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_53.t;0,523375076;0,440798323;0,543678257;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_54.t;0,62045714;0,549456853;0,696338316;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_55.t;0,377139311;0,496384058;0,940030497;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_56.t;0,619035774;0,638552275;0,887152198;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_57.t;0,399631389;0,483925435;0,66011134;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_58.t;0,170700256;0,167130341;0,34715749;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_59.t;0,663679417;0,700651774;0,935257129;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_6.t;0,409529138;0,418501589;0,75490568;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_60.t;0,287131956;0,25695362;0,318129196;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_61.t;0,490924579;0,48391011;0,679880875;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_62.t;0,293406647;0,387704118;0,502774259;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_63.t;0,320721643;0,270257202;0,329016236;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_65.t;0,263892659;0,299453712;0,434549421;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_66.t;0,381025821;0,303280398;0,600010281;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_68.t;0,31691455;0,45812174;0,958560775;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_69.t;0,168459497;0,157139321;0,117239633;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_7.t;0,531028907;0,55361692;0,790016172;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_70.t;0,583485891;0,633249616;0,855246568;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_71.t;0,27270692;0,362147705;0,343525425;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_74.t;0,291845885;0,361269969;0,225622157;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_75.t;0,698227384;0,684676402;0,832129456;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_76.t;0,319293231;0,305694397;0,583694308;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_77.t;0,279371723;0,240812533;0,454861033;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_78.t;0,380592834;0,432459908;0,541270151;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_79.t;0,332021277;0,40759976;0,787068617;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_80.t;0,569999226;0,602284225;0,73892885;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_82.t;0,474075552;0,433855781;0,494727559;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_83.t;0,396014205;0,409571457;0,611447248;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_84.t;0,115643548;0,23592496;0,253888619;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_85.t;0,535982867;0,502370163;0,627634117;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_87.t;0,337316461;0,373321541;0,59267035;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_88.t;0,345468999;0,231820472;0,528892514;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_89.t;0,309272586;0,302579347;0,454992047;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_90.t;0,510048687;0,46414393;0,60232945;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_91.t;0,495442539;0,549841068;0,902574962;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_92.t;0,307414669;0,329060108;0,467679225;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_93.t;0,615464116;0,545073272;0,529225802;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_96.t;0,384865186;0,422318377;0,419788062;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_97.t;0,176637958;0,181367772;0,37964324;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_98.t;0,404235174;0,340192928;0,59228565;1;Day 1;VERDADERO
CMG169_CA1;s1;CMG169_CA1_s1_CMG169_CA1_s1_99.t;0,439288044;0,404192115;0,726970851;1;Day 1;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_1.t;0,497658017;0,32690879;0,365345617;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_10.t;0,657356337;0,510490226;0,452836087;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_101.t;0,311285215;0,119382672;-0,103042615;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_102.t;0,326620679;0,151144047;0,083679938;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_104.t;0,414914052;0,397319579;0,600261202;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_105.t;0,323627899;0,421814259;0,636339403;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_107.t;0,18435241;0,188614615;0,470922021;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_108.t;0,197058753;0,321425581;0,430394809;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_110.t;0,247362223;0,244561595;0,300187456;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_112.t;0,317057592;0,369488797;0,415208326;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_113.t;0,437189275;0,470160187;0,799029771;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_114.t;0,445302322;0,44994139;0,579160096;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_115.t;0,264797396;0,407153626;0,642022759;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_116.t;0,47251588;0,507511566;0,73653158;2;Day 2;VERDADERO
CMG169_CA1;s2;CMG169_CA1_s2_CMG169_CA1_s2_117.t;0,38504578;0,350736795;0,494331415;2;Day 2;VERDADERO
